,alt,cad,dst,hrt,lat,lon,pwr,spd,time,tmp,sec,id
794,290.4,71,3293.64,164.0,37.870235,-122.225239,289.0,3.144,2016-09-04 17:39:09,14,804.0,20160904102545
795,290.6,70,3296.8,165.0,37.870256,-122.225215,314.0,2.809,2016-09-04 17:39:10,14,805.0,20160904102545
796,291.4,71,3299.65,164.0,37.870275,-122.225193,323.0,2.603,2016-09-04 17:39:11,14,806.0,20160904102545
797,291.8,71,3302.5,165.0,37.870291,-122.225168,326.0,2.557,2016-09-04 17:39:12,14,807.0,20160904102545
798,292.0,72,3305.29,165.0,37.870309,-122.225145,325.0,2.725,2016-09-04 17:39:13,14,808.0,20160904102545
799,292.4,71,3308.24,165.0,37.870329,-122.225124,344.0,2.641,2016-09-04 17:39:14,14,809.0,20160904102545
800,292.8,72,3311.2,165.0,37.87035,-122.225104,330.0,2.753,2016-09-04 17:39:15,14,810.0,20160904102545
801,293.2,69,3314.06,165.0,37.870371,-122.225084,353.0,2.743,2016-09-04 17:39:16,14,811.0,20160904102545
802,293.4,72,3316.86,165.0,37.870391,-122.225064,340.0,2.79,2016-09-04 17:39:17,14,812.0,20160904102545
803,293.6,72,3319.82,165.0,37.870408,-122.225039,319.0,2.547,2016-09-04 17:39:18,14,813.0,20160904102545
804,294.0,72,3322.69,166.0,37.870427,-122.225016,322.0,2.641,2016-09-04 17:39:19,14,814.0,20160904102545
805,294.4,73,3325.52,165.0,37.870446,-122.224995,338.0,2.407,2016-09-04 17:39:20,14,815.0,20160904102545
806,294.8,76,3328.31,166.0,37.870466,-122.224976,312.0,2.641,2016-09-04 17:39:21,14,816.0,20160904102545
807,295.4,73,3331.23,166.0,37.870489,-122.224958,314.0,2.659,2016-09-04 17:39:22,14,817.0,20160904102545
808,295.8,73,3334.13,166.0,37.870513,-122.224945,324.0,2.547,2016-09-04 17:39:23,14,818.0,20160904102545
809,296.2,78,3336.92,166.0,37.870536,-122.224933,321.0,2.678,2016-09-04 17:39:24,14,819.0,20160904102545
810,296.6,74,3340.07,166.0,37.870562,-122.224919,294.0,2.958,2016-09-04 17:39:25,14,820.0,20160904102545
811,297.0,73,3343.06,166.0,37.870587,-122.224907,303.0,2.641,2016-09-04 17:39:26,14,821.0,20160904102545
812,297.4,74,3346.01,167.0,37.870612,-122.224895,298.0,2.585,2016-09-04 17:39:27,14,822.0,20160904102545
813,298.0,74,3348.56,167.0,37.870635,-122.224889,297.0,2.137,2016-09-04 17:39:28,14,823.0,20160904102545
814,298.4,75,3350.92,167.0,37.870655,-122.224881,295.0,1.829,2016-09-04 17:39:29,14,824.0,20160904102545
815,298.8,75,3353.3,167.0,37.870676,-122.224873,275.0,2.034,2016-09-04 17:39:30,14,825.0,20160904102545
816,299.0,75,3355.97,167.0,37.870699,-122.224866,298.0,2.641,2016-09-04 17:39:31,14,826.0,20160904102545
817,299.4,74,3358.97,167.0,37.870726,-122.224859,297.0,2.631,2016-09-04 17:39:32,14,827.0,20160904102545
818,300.0,76,3361.86,167.0,37.870752,-122.224856,288.0,2.585,2016-09-04 17:39:33,14,828.0,20160904102545
819,300.4,78,3364.82,166.0,37.870778,-122.22485,289.0,2.435,2016-09-04 17:39:34,14,829.0,20160904102545
820,300.6,76,3368.12,167.0,37.870807,-122.224843,286.0,2.659,2016-09-04 17:39:35,14,830.0,20160904102545
821,301.0,75,3371.28,167.0,37.870835,-122.224835,283.0,2.669,2016-09-04 17:39:36,14,831.0,20160904102545
822,301.2,75,3375.11,166.0,37.870868,-122.224824,266.0,3.088,2016-09-04 17:39:37,14,832.0,20160904102545
823,301.6,74,3378.67,167.0,37.8709,-122.224817,257.0,3.219,2016-09-04 17:39:38,14,833.0,20160904102545
824,302.0,74,3382.35,167.0,37.870933,-122.224811,241.0,3.2,2016-09-04 17:39:39,14,834.0,20160904102545
825,302.6,75,3385.66,166.0,37.870963,-122.224805,271.0,3.107,2016-09-04 17:39:40,14,835.0,20160904102545
826,302.8,72,3388.87,166.0,37.870991,-122.224796,298.0,3.07,2016-09-04 17:39:41,14,836.0,20160904102545
827,303.2,71,3391.97,167.0,37.871017,-122.224786,330.0,2.771,2016-09-04 17:39:42,14,837.0,20160904102545
828,303.4,71,3395.18,166.0,37.871044,-122.224773,332.0,3.051,2016-09-04 17:39:43,14,838.0,20160904102545
829,303.8,73,3398.31,166.0,37.87107,-122.224759,325.0,2.678,2016-09-04 17:39:44,14,839.0,20160904102545
830,304.0,72,3401.46,166.0,37.871096,-122.224744,323.0,3.023,2016-09-04 17:39:45,14,840.0,20160904102545
831,304.6,71,3404.59,166.0,37.871122,-122.224728,339.0,2.976,2016-09-04 17:39:46,14,841.0,20160904102545
832,304.8,70,3407.62,167.0,37.871145,-122.22471,319.0,2.734,2016-09-04 17:39:47,14,842.0,20160904102545
833,305.0,68,3410.26,166.0,37.871165,-122.224694,317.0,2.725,2016-09-04 17:39:48,14,843.0,20160904102545
834,305.2,68,3413.16,167.0,37.871186,-122.224675,323.0,2.771,2016-09-04 17:39:49,14,844.0,20160904102545
835,305.6,69,3415.88,166.0,37.871206,-122.224655,348.0,2.669,2016-09-04 17:39:50,14,845.0,20160904102545
836,306.0,69,3418.64,166.0,37.871227,-122.224638,352.0,2.687,2016-09-04 17:39:51,14,846.0,20160904102545
837,306.4,69,3421.32,167.0,37.871246,-122.224619,351.0,2.678,2016-09-04 17:39:52,14,847.0,20160904102545
838,306.8,71,3423.92,166.0,37.871265,-122.224603,351.0,2.613,2016-09-04 17:39:53,14,848.0,20160904102545
839,307.2,72,3426.78,166.0,37.871287,-122.224584,335.0,2.613,2016-09-04 17:39:54,14,849.0,20160904102545
840,307.6,73,3429.71,166.0,37.871307,-122.224563,343.0,2.837,2016-09-04 17:39:55,14,850.0,20160904102545
841,308.0,72,3432.6,166.0,37.871328,-122.224544,313.0,2.781,2016-09-04 17:39:56,14,851.0,20160904102545
842,308.4,72,3435.45,166.0,37.871348,-122.224524,311.0,2.706,2016-09-04 17:39:57,14,852.0,20160904102545
843,308.8,72,3438.2,167.0,37.871368,-122.224504,311.0,2.669,2016-09-04 17:39:58,14,853.0,20160904102545
844,309.2,71,3441.17,166.0,37.871388,-122.224482,284.0,2.995,2016-09-04 17:39:59,14,854.0,20160904102545
845,309.6,71,3444.35,167.0,37.871411,-122.22446,296.0,3.014,2016-09-04 17:40:00,14,855.0,20160904102545
846,310.0,72,3447.52,167.0,37.871434,-122.224437,253.0,2.902,2016-09-04 17:40:01,14,856.0,20160904102545
847,310.6,70,3450.65,166.0,37.871454,-122.224413,302.0,2.948,2016-09-04 17:40:02,14,857.0,20160904102545
848,311.2,67,3453.83,166.0,37.871477,-122.22439,294.0,2.921,2016-09-04 17:40:03,14,858.0,20160904102545
849,311.8,63,3456.64,167.0,37.871493,-122.224364,313.0,2.594,2016-09-04 17:40:04,14,859.0,20160904102545
850,312.2,61,3459.24,167.0,37.871503,-122.224337,363.0,2.463,2016-09-04 17:40:05,15,860.0,20160904102545
851,312.8,58,3461.73,167.0,37.871511,-122.22431,373.0,2.435,2016-09-04 17:40:06,15,861.0,20160904102545
852,313.2,59,3464.2,167.0,37.871514,-122.224281,391.0,2.473,2016-09-04 17:40:07,15,862.0,20160904102545
853,313.8,61,3466.82,167.0,37.871512,-122.224251,412.0,2.706,2016-09-04 17:40:08,15,863.0,20160904102545
854,314.0,61,3469.41,167.0,37.871507,-122.224222,354.0,2.846,2016-09-04 17:40:09,15,864.0,20160904102545
855,314.2,61,3472.06,167.0,37.871499,-122.224194,347.0,2.967,2016-09-04 17:40:10,15,865.0,20160904102545
856,314.6,61,3474.45,167.0,37.871488,-122.224169,347.0,2.743,2016-09-04 17:40:11,15,866.0,20160904102545
857,315.0,63,3476.97,167.0,37.871475,-122.224146,340.0,2.538,2016-09-04 17:40:12,15,867.0,20160904102545
858,315.6,62,3479.68,167.0,37.87146,-122.224122,323.0,2.883,2016-09-04 17:40:13,15,868.0,20160904102545
859,316.0,63,3482.36,167.0,37.871444,-122.2241,305.0,2.799,2016-09-04 17:40:14,15,869.0,20160904102545
860,316.6,63,3484.9,168.0,37.871429,-122.224077,294.0,2.557,2016-09-04 17:40:15,15,870.0,20160904102545
861,317.0,70,3487.42,168.0,37.871416,-122.224053,355.0,2.407,2016-09-04 17:40:16,15,871.0,20160904102545
862,317.4,68,3490.29,168.0,37.871397,-122.224031,308.0,2.669,2016-09-04 17:40:17,15,872.0,20160904102545
863,318.0,72,3493.16,168.0,37.871377,-122.22401,295.0,2.725,2016-09-04 17:40:18,15,873.0,20160904102545
864,318.4,73,3496.18,169.0,37.871357,-122.223987,294.0,2.846,2016-09-04 17:40:19,15,874.0,20160904102545
865,319.4,77,3499.37,169.0,37.871335,-122.223964,277.0,2.976,2016-09-04 17:40:20,15,875.0,20160904102545
866,319.8,77,3502.57,169.0,37.871312,-122.223941,273.0,3.191,2016-09-04 17:40:21,15,876.0,20160904102545
867,320.2,80,3505.79,169.0,37.871289,-122.223919,268.0,3.088,2016-09-04 17:40:22,15,877.0,20160904102545
868,320.6,78,3508.96,169.0,37.871268,-122.223895,282.0,3.098,2016-09-04 17:40:23,15,878.0,20160904102545
869,321.0,80,3512.28,169.0,37.871244,-122.223872,295.0,3.2,2016-09-04 17:40:24,15,879.0,20160904102545
870,321.2,80,3515.78,169.0,37.871219,-122.223848,289.0,3.434,2016-09-04 17:40:25,15,880.0,20160904102545
871,321.4,81,3519.19,169.0,37.871195,-122.223823,279.0,3.322,2016-09-04 17:40:26,15,881.0,20160904102545
872,321.8,79,3522.34,168.0,37.871174,-122.2238,281.0,3.116,2016-09-04 17:40:27,15,882.0,20160904102545
873,322.0,79,3525.21,168.0,37.871155,-122.223777,307.0,2.762,2016-09-04 17:40:28,15,883.0,20160904102545
874,322.2,79,3528.08,168.0,37.871134,-122.223758,271.0,2.986,2016-09-04 17:40:29,15,884.0,20160904102545
875,322.6,80,3531.0,168.0,37.871113,-122.223737,260.0,2.939,2016-09-04 17:40:30,15,885.0,20160904102545
876,323.0,81,3534.02,168.0,37.871092,-122.223716,249.0,2.967,2016-09-04 17:40:31,15,886.0,20160904102545
877,323.2,82,3537.07,168.0,37.871069,-122.223697,222.0,3.023,2016-09-04 17:40:32,15,887.0,20160904102545
878,323.6,80,3540.33,168.0,37.871043,-122.22368,256.0,3.331,2016-09-04 17:40:33,15,888.0,20160904102545
879,323.8,80,3543.59,168.0,37.871018,-122.223661,231.0,3.098,2016-09-04 17:40:34,15,889.0,20160904102545
880,324.2,80,3546.81,168.0,37.870992,-122.223644,234.0,3.228,2016-09-04 17:40:35,15,890.0,20160904102545
881,324.6,78,3550.28,168.0,37.870964,-122.223626,280.0,3.312,2016-09-04 17:40:36,15,891.0,20160904102545
882,325.2,78,3553.72,168.0,37.870935,-122.223611,289.0,3.275,2016-09-04 17:40:37,15,892.0,20160904102545
883,325.6,76,3556.93,168.0,37.87091,-122.223593,289.0,2.948,2016-09-04 17:40:38,15,893.0,20160904102545
884,325.8,76,3559.84,168.0,37.870886,-122.22358,282.0,2.641,2016-09-04 17:40:39,15,894.0,20160904102545
885,326.2,75,3562.59,167.0,37.870862,-122.22357,312.0,2.846,2016-09-04 17:40:40,15,895.0,20160904102545
886,326.4,72,3565.35,168.0,37.870838,-122.223562,350.0,2.407,2016-09-04 17:40:41,15,896.0,20160904102545
887,326.8,77,3568.22,167.0,37.870815,-122.223547,406.0,2.687,2016-09-04 17:40:42,15,897.0,20160904102545
888,327.0,75,3571.26,167.0,37.870791,-122.223531,397.0,2.883,2016-09-04 17:40:43,15,898.0,20160904102545
889,327.4,78,3574.04,168.0,37.870769,-122.223515,338.0,2.529,2016-09-04 17:40:44,15,899.0,20160904102545
890,327.6,79,3577.15,167.0,37.870746,-122.223494,323.0,2.958,2016-09-04 17:40:45,15,900.0,20160904102545
891,327.8,80,3580.36,168.0,37.87072,-122.223478,323.0,2.921,2016-09-04 17:40:46,15,901.0,20160904102545
892,328.2,80,3583.54,167.0,37.870695,-122.22346,292.0,2.93,2016-09-04 17:40:47,15,902.0,20160904102545
893,328.4,79,3586.66,167.0,37.87067,-122.223444,296.0,2.753,2016-09-04 17:40:48,15,903.0,20160904102545
894,328.8,79,3590.2,167.0,37.870641,-122.223428,299.0,3.182,2016-09-04 17:40:49,15,904.0,20160904102545
895,329.2,79,3593.72,167.0,37.870614,-122.223406,266.0,3.256,2016-09-04 17:40:50,15,905.0,20160904102545
896,329.4,81,3597.41,168.0,37.870588,-122.22338,264.0,3.294,2016-09-04 17:40:51,15,906.0,20160904102545
897,329.8,82,3600.93,167.0,37.870562,-122.223358,224.0,3.284,2016-09-04 17:40:52,15,907.0,20160904102545
898,330.0,82,3604.45,167.0,37.870535,-122.223335,207.0,3.312,2016-09-04 17:40:53,15,908.0,20160904102545
899,330.4,83,3608.09,167.0,37.87051,-122.223309,215.0,3.424,2016-09-04 17:40:54,15,909.0,20160904102545
900,331.0,86,3611.75,167.0,37.870487,-122.223279,186.0,3.564,2016-09-04 17:40:55,15,910.0,20160904102545
901,331.4,78,3615.33,167.0,37.870465,-122.223249,203.0,3.462,2016-09-04 17:40:56,15,911.0,20160904102545
902,331.8,78,3618.92,167.0,37.870446,-122.223216,214.0,3.667,2016-09-04 17:40:57,15,912.0,20160904102545
903,332.2,76,3622.64,166.0,37.870428,-122.223181,200.0,3.695,2016-09-04 17:40:58,15,913.0,20160904102545
904,332.4,77,3626.41,166.0,37.870409,-122.223144,212.0,3.742,2016-09-04 17:40:59,15,914.0,20160904102545
905,332.8,78,3630.01,166.0,37.870391,-122.22311,230.0,3.648,2016-09-04 17:41:00,15,915.0,20160904102545
906,333.0,79,3633.55,165.0,37.870375,-122.223076,241.0,3.648,2016-09-04 17:41:01,15,916.0,20160904102545
907,333.4,77,3637.12,165.0,37.870359,-122.223041,247.0,3.695,2016-09-04 17:41:02,15,917.0,20160904102545
908,333.6,76,3640.66,165.0,37.870343,-122.223006,237.0,3.331,2016-09-04 17:41:03,15,918.0,20160904102545
909,334.0,79,3644.08,165.0,37.870326,-122.222973,207.0,3.359,2016-09-04 17:41:04,15,919.0,20160904102545
910,334.2,80,3647.48,164.0,37.87031,-122.22294,273.0,3.126,2016-09-04 17:41:05,15,920.0,20160904102545
911,334.4,79,3650.68,164.0,37.870295,-122.222909,270.0,3.088,2016-09-04 17:41:06,15,921.0,20160904102545
912,334.8,77,3653.86,164.0,37.870278,-122.22288,277.0,3.107,2016-09-04 17:41:07,15,922.0,20160904102545
913,335.0,76,3657.08,164.0,37.870261,-122.22285,299.0,2.976,2016-09-04 17:41:08,15,923.0,20160904102545
914,335.4,77,3660.27,164.0,37.870247,-122.222818,299.0,3.154,2016-09-04 17:41:09,15,924.0,20160904102545
915,335.6,77,3663.53,163.0,37.870233,-122.222786,315.0,3.023,2016-09-04 17:41:10,15,925.0,20160904102545
916,336.0,77,3666.58,164.0,37.870219,-122.222756,305.0,3.172,2016-09-04 17:41:11,15,926.0,20160904102545
917,336.4,79,3669.68,163.0,37.870207,-122.222724,315.0,3.06,2016-09-04 17:41:12,15,927.0,20160904102545
918,336.8,79,3672.73,164.0,37.870198,-122.222691,342.0,2.687,2016-09-04 17:41:13,15,928.0,20160904102545
919,337.4,82,3675.58,164.0,37.870191,-122.22266,303.0,2.781,2016-09-04 17:41:14,15,929.0,20160904102545
920,337.8,80,3678.64,163.0,37.870185,-122.222626,303.0,2.93,2016-09-04 17:41:15,15,930.0,20160904102545
921,338.0,82,3681.72,164.0,37.870182,-122.222591,312.0,3.088,2016-09-04 17:41:16,15,931.0,20160904102545
922,338.4,82,3684.82,163.0,37.870183,-122.222556,301.0,2.995,2016-09-04 17:41:17,15,932.0,20160904102545
923,338.6,83,3688.09,164.0,37.870183,-122.222519,265.0,3.154,2016-09-04 17:41:18,15,933.0,20160904102545
924,339.0,81,3691.21,164.0,37.870184,-122.222483,233.0,3.135,2016-09-04 17:41:19,15,934.0,20160904102545
925,339.4,80,3694.68,164.0,37.870186,-122.222444,250.0,3.462,2016-09-04 17:41:20,15,935.0,20160904102545
926,339.6,86,3698.21,164.0,37.870191,-122.222404,199.0,3.368,2016-09-04 17:41:21,15,936.0,20160904102545
927,340.0,78,3701.72,164.0,37.8702,-122.222366,165.0,3.49,2016-09-04 17:41:22,15,937.0,20160904102545
928,340.6,79,3705.6,164.0,37.870209,-122.222324,151.0,3.751,2016-09-04 17:41:23,15,938.0,20160904102545
929,341.2,78,3709.3,164.0,37.870221,-122.222284,192.0,3.592,2016-09-04 17:41:24,15,939.0,20160904102545
930,341.6,80,3713.22,164.0,37.870233,-122.222242,200.0,3.695,2016-09-04 17:41:25,15,940.0,20160904102545
931,342.0,79,3716.92,164.0,37.870241,-122.222201,214.0,3.434,2016-09-04 17:41:26,15,941.0,20160904102545
932,342.2,79,3720.65,164.0,37.870253,-122.222162,230.0,3.658,2016-09-04 17:41:27,15,942.0,20160904102545
933,342.6,79,3724.31,163.0,37.870264,-122.222122,241.0,3.462,2016-09-04 17:41:28,15,943.0,20160904102545
934,342.8,82,3728.01,163.0,37.870275,-122.222083,244.0,3.62,2016-09-04 17:41:29,15,944.0,20160904102545
935,343.4,79,3731.83,162.0,37.870286,-122.222042,256.0,3.639,2016-09-04 17:41:30,15,945.0,20160904102545
936,343.6,77,3735.19,162.0,37.870296,-122.222006,255.0,3.154,2016-09-04 17:41:31,15,946.0,20160904102545
937,343.8,77,3738.45,162.0,37.870307,-122.221971,267.0,2.921,2016-09-04 17:41:32,15,947.0,20160904102545
938,344.0,76,3741.39,162.0,37.870318,-122.22194,289.0,2.734,2016-09-04 17:41:33,15,948.0,20160904102545
939,344.2,76,3744.28,161.0,37.870329,-122.221911,268.0,2.491,2016-09-04 17:41:34,15,949.0,20160904102545
940,344.4,76,3747.23,161.0,37.870338,-122.22188,351.0,2.715,2016-09-04 17:41:35,15,950.0,20160904102545
941,344.8,76,3750.48,161.0,37.870347,-122.221844,351.0,3.032,2016-09-04 17:41:36,15,951.0,20160904102545
942,345.2,79,3753.73,161.0,37.870359,-122.22181,354.0,3.042,2016-09-04 17:41:37,15,952.0,20160904102545
943,345.6,79,3757.12,161.0,37.870368,-122.221773,335.0,3.079,2016-09-04 17:41:38,15,953.0,20160904102545
944,345.6,79,3760.12,161.0,37.870377,-122.221741,324.0,2.585,2016-09-04 17:41:39,15,954.0,20160904102545
945,345.8,78,3763.12,161.0,37.870389,-122.221711,339.0,2.781,2016-09-04 17:41:40,15,955.0,20160904102545
946,346.2,78,3766.3,161.0,37.8704,-122.221677,358.0,2.799,2016-09-04 17:41:41,15,956.0,20160904102545
947,346.6,78,3769.62,161.0,37.870411,-122.221642,306.0,3.116,2016-09-04 17:41:42,15,957.0,20160904102545
948,347.2,77,3773.12,161.0,37.870423,-122.221605,330.0,3.163,2016-09-04 17:41:43,15,958.0,20160904102545
949,347.8,77,3776.59,161.0,37.870434,-122.221569,348.0,3.182,2016-09-04 17:41:44,15,959.0,20160904102545
950,348.2,79,3780.09,161.0,37.870446,-122.221532,367.0,2.986,2016-09-04 17:41:45,15,960.0,20160904102545
951,348.6,78,3783.29,162.0,37.870459,-122.221499,314.0,2.855,2016-09-04 17:41:46,15,961.0,20160904102545
952,348.8,77,3786.53,162.0,37.870474,-122.221468,320.0,2.799,2016-09-04 17:41:47,15,962.0,20160904102545
953,349.0,77,3789.87,162.0,37.870488,-122.221434,336.0,3.032,2016-09-04 17:41:48,15,963.0,20160904102545
954,349.4,76,3792.98,162.0,37.870499,-122.221401,354.0,2.753,2016-09-04 17:41:49,15,964.0,20160904102545
955,349.8,78,3796.11,162.0,37.870508,-122.221368,357.0,2.967,2016-09-04 17:41:50,15,965.0,20160904102545
956,350.4,79,3799.18,162.0,37.870521,-122.221337,318.0,2.818,2016-09-04 17:41:51,15,966.0,20160904102545
957,351.0,77,3802.37,163.0,37.870536,-122.221306,278.0,2.809,2016-09-04 17:41:52,15,967.0,20160904102545
958,351.6,77,3805.51,163.0,37.870552,-122.221276,285.0,2.715,2016-09-04 17:41:53,15,968.0,20160904102545
959,352.0,77,3808.38,163.0,37.870567,-122.22125,291.0,2.734,2016-09-04 17:41:54,15,969.0,20160904102545
960,352.4,74,3811.39,163.0,37.870582,-122.221221,289.0,2.706,2016-09-04 17:41:55,15,970.0,20160904102545
961,353.0,73,3814.43,164.0,37.870595,-122.22119,302.0,2.79,2016-09-04 17:41:56,15,971.0,20160904102545
962,353.2,75,3817.8,164.0,37.870608,-122.221156,310.0,2.967,2016-09-04 17:41:57,15,972.0,20160904102545
963,353.6,74,3820.92,164.0,37.87062,-122.221124,292.0,3.042,2016-09-04 17:41:58,15,973.0,20160904102545
964,353.8,76,3824.11,164.0,37.870633,-122.221092,266.0,2.893,2016-09-04 17:41:59,15,974.0,20160904102545
965,354.2,75,3827.07,164.0,37.870644,-122.221061,241.0,2.846,2016-09-04 17:42:00,15,975.0,20160904102545
966,354.8,77,3830.3,164.0,37.870655,-122.221027,233.0,2.799,2016-09-04 17:42:01,15,976.0,20160904102545
967,355.0,76,3833.56,164.0,37.87066,-122.22099,203.0,3.107,2016-09-04 17:42:02,15,977.0,20160904102545
968,355.4,76,3837.13,164.0,37.870662,-122.220949,233.0,3.126,2016-09-04 17:42:03,15,978.0,20160904102545
969,356.2,80,3840.36,164.0,37.870656,-122.220913,263.0,2.921,2016-09-04 17:42:04,15,979.0,20160904102545
970,356.6,79,3843.15,164.0,37.870647,-122.220883,311.0,2.911,2016-09-04 17:42:05,15,980.0,20160904102545
971,356.8,80,3845.92,164.0,37.870632,-122.220857,362.0,2.883,2016-09-04 17:42:06,15,981.0,20160904102545
972,357.2,75,3848.5,164.0,37.870616,-122.220835,362.0,2.762,2016-09-04 17:42:07,15,982.0,20160904102545
973,357.8,74,3851.11,164.0,37.8706,-122.220814,398.0,2.65,2016-09-04 17:42:08,15,983.0,20160904102545
974,358.0,77,3854.19,164.0,37.870578,-122.220791,341.0,2.743,2016-09-04 17:42:09,15,984.0,20160904102545
975,358.2,79,3857.41,164.0,37.870554,-122.220771,281.0,3.172,2016-09-04 17:42:10,15,985.0,20160904102545
976,358.6,80,3861.11,164.0,37.870525,-122.22075,281.0,3.499,2016-09-04 17:42:11,15,986.0,20160904102545
977,358.8,80,3864.61,164.0,37.870498,-122.22073,261.0,3.294,2016-09-04 17:42:12,15,987.0,20160904102545
978,359.0,81,3868.21,164.0,37.87047,-122.220709,279.0,3.294,2016-09-04 17:42:13,15,988.0,20160904102545
979,359.0,81,3872.1,164.0,37.87044,-122.220685,246.0,3.322,2016-09-04 17:42:14,15,989.0,20160904102545
980,359.4,81,3875.87,164.0,37.870413,-122.22066,246.0,3.443,2016-09-04 17:42:15,15,990.0,20160904102545
981,359.8,79,3879.59,165.0,37.870386,-122.220635,259.0,3.191,2016-09-04 17:42:16,15,991.0,20160904102545
982,360.2,79,3883.41,165.0,37.87036,-122.220606,233.0,3.331,2016-09-04 17:42:17,15,992.0,20160904102545
983,360.6,80,3887.21,165.0,37.870335,-122.220577,249.0,3.471,2016-09-04 17:42:18,15,993.0,20160904102545
984,360.8,80,3890.86,165.0,37.870311,-122.220548,240.0,3.331,2016-09-04 17:42:19,15,994.0,20160904102545
985,361.2,79,3893.72,165.0,37.870292,-122.220525,250.0,3.359,2016-09-04 17:42:20,15,995.0,20160904102545
986,361.6,78,3896.94,165.0,37.870272,-122.220499,281.0,3.284,2016-09-04 17:42:21,15,996.0,20160904102545
987,361.8,79,3900.43,166.0,37.870253,-122.220468,272.0,3.266,2016-09-04 17:42:22,15,997.0,20160904102545
988,362.2,80,3903.86,165.0,37.870235,-122.220436,316.0,3.275,2016-09-04 17:42:23,15,998.0,20160904102545
989,362.6,79,3907.22,165.0,37.870218,-122.220404,270.0,3.294,2016-09-04 17:42:24,15,999.0,20160904102545
990,363.0,78,3910.55,166.0,37.870204,-122.220371,250.0,3.294,2016-09-04 17:42:25,15,1000.0,20160904102545
991,363.4,76,3913.93,166.0,37.87019,-122.220336,299.0,3.182,2016-09-04 17:42:26,15,1001.0,20160904102545
992,363.8,76,3917.24,165.0,37.870177,-122.220302,278.0,3.182,2016-09-04 17:42:27,15,1002.0,20160904102545
993,364.2,74,3920.53,166.0,37.870165,-122.220269,292.0,3.126,2016-09-04 17:42:28,15,1003.0,20160904102545
994,364.8,73,3923.75,165.0,37.870152,-122.220236,300.0,3.098,2016-09-04 17:42:29,15,1004.0,20160904102545
995,365.2,75,3927.01,165.0,37.870139,-122.220203,319.0,3.088,2016-09-04 17:42:30,15,1005.0,20160904102545
996,365.6,72,3930.14,165.0,37.870127,-122.22017,342.0,3.06,2016-09-04 17:42:31,15,1006.0,20160904102545
997,365.8,74,3933.24,165.0,37.870117,-122.220137,330.0,3.014,2016-09-04 17:42:32,15,1007.0,20160904102545
998,366.0,74,3936.32,165.0,37.870108,-122.220104,331.0,3.07,2016-09-04 17:42:33,15,1008.0,20160904102545
999,366.4,76,3939.42,165.0,37.870101,-122.22007,334.0,2.939,2016-09-04 17:42:34,15,1009.0,20160904102545
1000,366.8,76,3942.64,166.0,37.870092,-122.220035,361.0,3.182,2016-09-04 17:42:35,15,1010.0,20160904102545
1001,367.2,77,3945.96,165.0,37.870083,-122.219999,355.0,3.191,2016-09-04 17:42:36,15,1011.0,20160904102545
1002,367.4,79,3949.32,165.0,37.870073,-122.219963,337.0,3.256,2016-09-04 17:42:37,15,1012.0,20160904102545
1003,367.8,78,3952.64,165.0,37.870065,-122.219927,282.0,3.284,2016-09-04 17:42:38,15,1013.0,20160904102545
1004,368.6,76,3955.98,165.0,37.870057,-122.21989,288.0,3.275,2016-09-04 17:42:39,15,1014.0,20160904102545
1005,369.0,81,3959.31,165.0,37.870048,-122.219854,248.0,3.322,2016-09-04 17:42:40,15,1015.0,20160904102545
1006,369.4,81,3962.75,165.0,37.870038,-122.219817,264.0,3.331,2016-09-04 17:42:41,15,1016.0,20160904102545
1007,369.8,81,3966.18,166.0,37.870029,-122.21978,274.0,3.406,2016-09-04 17:42:42,15,1017.0,20160904102545
1008,370.2,81,3969.69,165.0,37.87002,-122.219742,284.0,3.452,2016-09-04 17:42:43,15,1018.0,20160904102545
1009,370.6,82,3973.13,166.0,37.870009,-122.219705,257.0,3.368,2016-09-04 17:42:44,15,1019.0,20160904102545
1010,371.0,79,3976.46,165.0,37.869997,-122.21967,243.0,3.247,2016-09-04 17:42:45,15,1020.0,20160904102545
1011,371.4,78,3979.78,165.0,37.869985,-122.219636,227.0,3.294,2016-09-04 17:42:46,15,1021.0,20160904102545
1012,371.6,79,3983.1,165.0,37.869971,-122.219603,242.0,3.303,2016-09-04 17:42:47,15,1022.0,20160904102545
1013,372.0,78,3986.48,165.0,37.869956,-122.219569,264.0,3.378,2016-09-04 17:42:48,15,1023.0,20160904102545
1014,372.4,80,3989.86,166.0,37.86994,-122.219536,263.0,3.35,2016-09-04 17:42:49,15,1024.0,20160904102545
1015,372.6,81,3993.25,165.0,37.869923,-122.219504,288.0,3.415,2016-09-04 17:42:50,15,1025.0,20160904102545
1016,373.0,80,3996.65,165.0,37.869905,-122.219473,250.0,3.424,2016-09-04 17:42:51,15,1026.0,20160904102545
1017,373.4,81,4000.11,166.0,37.869886,-122.219442,247.0,3.462,2016-09-04 17:42:52,15,1027.0,20160904102545
1018,374.0,82,4003.27,165.0,37.869869,-122.219413,248.0,3.443,2016-09-04 17:42:53,15,1028.0,20160904102545
1019,374.4,81,4006.63,165.0,37.86985,-122.219383,290.0,3.359,2016-09-04 17:42:54,15,1029.0,20160904102545
1020,374.6,80,4010.0,165.0,37.86983,-122.219354,287.0,3.322,2016-09-04 17:42:55,15,1030.0,20160904102545
1021,374.8,81,4013.34,166.0,37.869811,-122.219325,261.0,3.359,2016-09-04 17:42:56,15,1031.0,20160904102545
