alt,cad,dst,hrt,lat,lon,pwr,spd,time,tmp,sec,id
276.000000,67,6472.980000,121.000000,37.892519,-122.242313,321.000000,2.370000,2016-10-27 00:36:39,12,1370.000000,20161026171349
276.800000,67,6475.730000,123.000000,37.892499,-122.242295,324.000000,2.594000,2016-10-27 00:36:40,12,1371.000000,20161026171349
278.400000,66,6477.920000,124.000000,37.892483,-122.242279,304.000000,2.370000,2016-10-27 00:36:41,12,1372.000000,20161026171349
279.000000,66,6480.510000,126.000000,37.892462,-122.242266,364.000000,2.342000,2016-10-27 00:36:42,12,1373.000000,20161026171349
279.200000,67,6483.300000,127.000000,37.892441,-122.242247,326.000000,2.510000,2016-10-27 00:36:43,12,1374.000000,20161026171349
279.800000,66,6485.780000,128.000000,37.892422,-122.242231,329.000000,2.323000,2016-10-27 00:36:44,12,1375.000000,20161026171349
280.200000,66,6488.180000,129.000000,37.892404,-122.242218,318.000000,2.081000,2016-10-27 00:36:45,12,1376.000000,20161026171349
280.600000,67,6490.970000,130.000000,37.892382,-122.242203,318.000000,2.351000,2016-10-27 00:36:46,12,1377.000000,20161026171349
281.200000,68,6493.730000,130.000000,37.892358,-122.242193,274.000000,2.454000,2016-10-27 00:36:47,12,1378.000000,20161026171349
281.600000,70,6496.880000,131.000000,37.892332,-122.242180,299.000000,2.482000,2016-10-27 00:36:48,12,1379.000000,20161026171349
282.000000,69,6500.050000,131.000000,37.892305,-122.242165,322.000000,2.753000,2016-10-27 00:36:49,12,1380.000000,20161026171349
282.200000,73,6503.310000,132.000000,37.892278,-122.242150,376.000000,2.762000,2016-10-27 00:36:50,12,1381.000000,20161026171349
282.400000,74,6506.370000,132.000000,37.892253,-122.242136,331.000000,2.650000,2016-10-27 00:36:51,12,1382.000000,20161026171349
283.000000,76,6509.320000,133.000000,37.892230,-122.242119,318.000000,2.678000,2016-10-27 00:36:52,12,1383.000000,20161026171349
283.400000,77,6512.130000,133.000000,37.892209,-122.242102,307.000000,2.678000,2016-10-27 00:36:53,12,1384.000000,20161026171349
283.800000,77,6515.130000,134.000000,37.892186,-122.242083,296.000000,2.697000,2016-10-27 00:36:54,12,1385.000000,20161026171349
284.200000,77,6518.060000,134.000000,37.892165,-122.242063,284.000000,2.715000,2016-10-27 00:36:55,12,1386.000000,20161026171349
284.400000,79,6521.010000,135.000000,37.892143,-122.242045,284.000000,2.389000,2016-10-27 00:36:56,12,1387.000000,20161026171349
284.800000,80,6523.970000,136.000000,37.892120,-122.242027,264.000000,2.501000,2016-10-27 00:36:57,12,1388.000000,20161026171349
285.200000,81,6526.950000,137.000000,37.892097,-122.242009,289.000000,2.407000,2016-10-27 00:36:58,12,1389.000000,20161026171349
285.600000,86,6529.660000,137.000000,37.892078,-122.241991,191.000000,2.230000,2016-10-27 00:36:59,12,1390.000000,20161026171349
286.200000,73,6532.740000,138.000000,37.892054,-122.241972,156.000000,2.706000,2016-10-27 00:37:00,12,1391.000000,20161026171349
286.400000,74,6536.120000,139.000000,37.892027,-122.241953,317.000000,2.837000,2016-10-27 00:37:01,12,1392.000000,20161026171349
286.800000,80,6539.590000,139.000000,37.892000,-122.241933,261.000000,2.958000,2016-10-27 00:37:02,12,1393.000000,20161026171349
287.000000,81,6543.230000,140.000000,37.891972,-122.241912,226.000000,3.443000,2016-10-27 00:37:03,12,1394.000000,20161026171349
287.400000,82,6546.990000,141.000000,37.891945,-122.241887,236.000000,3.443000,2016-10-27 00:37:04,12,1395.000000,20161026171349
287.600000,83,6551.240000,142.000000,37.891915,-122.241856,212.000000,3.602000,2016-10-27 00:37:05,12,1396.000000,20161026171349
288.000000,78,6555.490000,142.000000,37.891889,-122.241820,217.000000,3.508000,2016-10-27 00:37:06,12,1397.000000,20161026171349
288.200000,79,6559.500000,143.000000,37.891865,-122.241785,203.000000,3.322000,2016-10-27 00:37:07,12,1398.000000,20161026171349
288.400000,80,6563.540000,143.000000,37.891840,-122.241751,206.000000,3.182000,2016-10-27 00:37:08,12,1399.000000,20161026171349
288.800000,81,6567.620000,143.000000,37.891817,-122.241714,188.000000,3.396000,2016-10-27 00:37:09,12,1400.000000,20161026171349
289.000000,81,6572.340000,143.000000,37.891788,-122.241675,222.000000,3.798000,2016-10-27 00:37:10,12,1401.000000,20161026171349
289.200000,78,6576.700000,144.000000,37.891758,-122.241643,222.000000,3.779000,2016-10-27 00:37:11,12,1402.000000,20161026171349
289.400000,80,6581.100000,144.000000,37.891728,-122.241609,215.000000,3.760000,2016-10-27 00:37:12,12,1403.000000,20161026171349
289.600000,83,6585.540000,144.000000,37.891698,-122.241576,251.000000,4.059000,2016-10-27 00:37:13,12,1404.000000,20161026171349
289.600000,89,6590.850000,144.000000,37.891664,-122.241534,240.000000,4.553000,2016-10-27 00:37:14,12,1405.000000,20161026171349
289.600000,79,6596.030000,144.000000,37.891631,-122.241493,234.000000,4.759000,2016-10-27 00:37:15,12,1406.000000,20161026171349
290.000000,79,6601.650000,144.000000,37.891596,-122.241446,232.000000,4.787000,2016-10-27 00:37:16,12,1407.000000,20161026171349
290.200000,80,6607.250000,144.000000,37.891560,-122.241402,234.000000,4.955000,2016-10-27 00:37:17,12,1408.000000,20161026171349
290.400000,80,6612.910000,144.000000,37.891524,-122.241355,215.000000,4.955000,2016-10-27 00:37:18,12,1409.000000,20161026171349
290.400000,79,6618.210000,145.000000,37.891492,-122.241311,205.000000,4.973000,2016-10-27 00:37:19,12,1410.000000,20161026171349
290.600000,77,6624.240000,145.000000,37.891462,-122.241252,210.000000,4.973000,2016-10-27 00:37:20,12,1411.000000,20161026171349
290.800000,78,6630.390000,145.000000,37.891436,-122.241185,201.000000,5.179000,2016-10-27 00:37:21,12,1412.000000,20161026171349
290.800000,77,6636.150000,145.000000,37.891401,-122.241137,236.000000,5.160000,2016-10-27 00:37:22,12,1413.000000,20161026171349
290.800000,77,6641.960000,145.000000,37.891367,-122.241087,227.000000,5.039000,2016-10-27 00:37:23,12,1414.000000,20161026171349
291.000000,76,6648.150000,145.000000,37.891330,-122.241034,232.000000,5.076000,2016-10-27 00:37:24,12,1415.000000,20161026171349
291.200000,81,6653.720000,146.000000,37.891293,-122.240991,258.000000,4.945000,2016-10-27 00:37:25,12,1416.000000,20161026171349
291.400000,80,6658.970000,146.000000,37.891258,-122.240951,257.000000,4.731000,2016-10-27 00:37:26,12,1417.000000,20161026171349
291.600000,79,6664.140000,146.000000,37.891227,-122.240908,245.000000,4.731000,2016-10-27 00:37:27,12,1418.000000,20161026171349
291.800000,76,6669.150000,146.000000,37.891201,-122.240859,247.000000,4.488000,2016-10-27 00:37:28,12,1419.000000,20161026171349
291.800000,75,6674.070000,146.000000,37.891176,-122.240812,252.000000,4.469000,2016-10-27 00:37:29,12,1420.000000,20161026171349
292.200000,75,6679.270000,146.000000,37.891149,-122.240763,259.000000,4.609000,2016-10-27 00:37:30,12,1421.000000,20161026171349
292.400000,75,6684.230000,145.000000,37.891122,-122.240718,254.000000,4.581000,2016-10-27 00:37:31,12,1422.000000,20161026171349
292.800000,74,6689.410000,146.000000,37.891090,-122.240675,241.000000,4.563000,2016-10-27 00:37:32,12,1423.000000,20161026171349
293.000000,74,6694.510000,146.000000,37.891058,-122.240633,234.000000,4.535000,2016-10-27 00:37:33,12,1424.000000,20161026171349
293.200000,74,6699.410000,146.000000,37.891026,-122.240594,236.000000,4.339000,2016-10-27 00:37:34,12,1425.000000,20161026171349
293.400000,73,6704.330000,146.000000,37.890994,-122.240556,236.000000,4.329000,2016-10-27 00:37:35,12,1426.000000,20161026171349
293.800000,76,6708.880000,146.000000,37.890965,-122.240519,248.000000,4.301000,2016-10-27 00:37:36,12,1427.000000,20161026171349
294.200000,76,6713.530000,147.000000,37.890938,-122.240478,280.000000,4.311000,2016-10-27 00:37:37,12,1428.000000,20161026171349
294.400000,76,6717.870000,147.000000,37.890911,-122.240443,258.000000,4.078000,2016-10-27 00:37:38,12,1429.000000,20161026171349
294.800000,73,6722.110000,147.000000,37.890885,-122.240408,258.000000,4.050000,2016-10-27 00:37:39,12,1430.000000,20161026171349
295.000000,72,6726.340000,148.000000,37.890859,-122.240373,266.000000,3.900000,2016-10-27 00:37:40,12,1431.000000,20161026171349
295.400000,72,6730.250000,148.000000,37.890837,-122.240338,297.000000,3.238000,2016-10-27 00:37:41,12,1432.000000,20161026171349
295.600000,74,6733.830000,149.000000,37.890818,-122.240305,261.000000,3.536000,2016-10-27 00:37:42,12,1433.000000,20161026171349
296.000000,77,6737.820000,149.000000,37.890799,-122.240266,295.000000,3.536000,2016-10-27 00:37:43,12,1434.000000,20161026171349
296.400000,75,6741.920000,150.000000,37.890780,-122.240226,339.000000,3.779000,2016-10-27 00:37:44,12,1435.000000,20161026171349
296.600000,77,6745.970000,150.000000,37.890763,-122.240185,305.000000,3.602000,2016-10-27 00:37:45,12,1436.000000,20161026171349
297.000000,77,6749.820000,151.000000,37.890747,-122.240146,285.000000,3.760000,2016-10-27 00:37:46,12,1437.000000,20161026171349
297.400000,75,6753.940000,151.000000,37.890730,-122.240105,319.000000,3.648000,2016-10-27 00:37:47,12,1438.000000,20161026171349
297.600000,76,6758.030000,151.000000,37.890709,-122.240066,250.000000,3.760000,2016-10-27 00:37:48,12,1439.000000,20161026171349
298.000000,78,6761.820000,152.000000,37.890693,-122.240028,227.000000,3.424000,2016-10-27 00:37:49,12,1440.000000,20161026171349
298.400000,76,6765.570000,152.000000,37.890679,-122.239989,266.000000,3.443000,2016-10-27 00:37:50,12,1441.000000,20161026171349
299.000000,75,6769.210000,152.000000,37.890665,-122.239952,258.000000,3.434000,2016-10-27 00:37:51,12,1442.000000,20161026171349
299.400000,75,6772.900000,152.000000,37.890652,-122.239913,276.000000,3.424000,2016-10-27 00:37:52,12,1443.000000,20161026171349
299.800000,75,6776.600000,152.000000,37.890643,-122.239873,271.000000,3.406000,2016-10-27 00:37:53,12,1444.000000,20161026171349
300.200000,75,6780.240000,152.000000,37.890636,-122.239832,258.000000,3.424000,2016-10-27 00:37:54,12,1445.000000,20161026171349
300.400000,72,6783.730000,152.000000,37.890628,-122.239794,285.000000,3.294000,2016-10-27 00:37:55,12,1446.000000,20161026171349
300.800000,74,6787.190000,152.000000,37.890621,-122.239755,263.000000,3.322000,2016-10-27 00:37:56,12,1447.000000,20161026171349
301.200000,73,6790.520000,152.000000,37.890615,-122.239718,286.000000,3.210000,2016-10-27 00:37:57,12,1448.000000,20161026171349
301.600000,75,6793.860000,152.000000,37.890610,-122.239681,293.000000,3.350000,2016-10-27 00:37:58,12,1449.000000,20161026171349
302.000000,75,6797.290000,152.000000,37.890605,-122.239642,275.000000,3.331000,2016-10-27 00:37:59,12,1450.000000,20161026171349
302.400000,75,6800.720000,152.000000,37.890601,-122.239604,271.000000,3.322000,2016-10-27 00:38:00,12,1451.000000,20161026171349
302.800000,75,6804.300000,152.000000,37.890598,-122.239563,269.000000,3.443000,2016-10-27 00:38:01,12,1452.000000,20161026171349
303.000000,75,6807.900000,152.000000,37.890597,-122.239522,269.000000,3.480000,2016-10-27 00:38:02,12,1453.000000,20161026171349
303.400000,75,6811.710000,152.000000,37.890595,-122.239479,267.000000,3.508000,2016-10-27 00:38:03,12,1454.000000,20161026171349
304.000000,75,6815.270000,153.000000,37.890594,-122.239438,249.000000,3.518000,2016-10-27 00:38:04,12,1455.000000,20161026171349
304.400000,74,6818.730000,153.000000,37.890595,-122.239399,251.000000,3.490000,2016-10-27 00:38:05,12,1456.000000,20161026171349
304.800000,74,6822.200000,153.000000,37.890597,-122.239360,271.000000,3.462000,2016-10-27 00:38:06,12,1457.000000,20161026171349
305.000000,75,6825.640000,153.000000,37.890601,-122.239321,261.000000,3.359000,2016-10-27 00:38:07,12,1458.000000,20161026171349
305.600000,75,6828.920000,153.000000,37.890603,-122.239284,255.000000,3.536000,2016-10-27 00:38:08,12,1459.000000,20161026171349
306.000000,74,6832.370000,153.000000,37.890604,-122.239245,254.000000,3.536000,2016-10-27 00:38:09,12,1460.000000,20161026171349
306.200000,74,6835.850000,152.000000,37.890607,-122.239205,257.000000,3.508000,2016-10-27 00:38:10,12,1461.000000,20161026171349
306.400000,74,6839.280000,152.000000,37.890610,-122.239166,257.000000,3.471000,2016-10-27 00:38:11,12,1462.000000,20161026171349
306.800000,76,6842.750000,152.000000,37.890611,-122.239127,262.000000,3.555000,2016-10-27 00:38:12,12,1463.000000,20161026171349
307.000000,76,6846.220000,152.000000,37.890615,-122.239088,268.000000,3.546000,2016-10-27 00:38:13,12,1464.000000,20161026171349
307.400000,75,6849.650000,152.000000,37.890618,-122.239049,277.000000,3.536000,2016-10-27 00:38:14,12,1465.000000,20161026171349
307.800000,74,6853.170000,152.000000,37.890621,-122.239009,306.000000,3.518000,2016-10-27 00:38:15,12,1466.000000,20161026171349
308.000000,74,6856.740000,152.000000,37.890623,-122.238968,292.000000,3.499000,2016-10-27 00:38:16,12,1467.000000,20161026171349
308.400000,74,6860.340000,152.000000,37.890625,-122.238928,272.000000,3.480000,2016-10-27 00:38:17,12,1468.000000,20161026171349
308.800000,74,6863.910000,152.000000,37.890627,-122.238887,264.000000,3.471000,2016-10-27 00:38:18,12,1469.000000,20161026171349
309.000000,74,6867.380000,152.000000,37.890630,-122.238848,264.000000,3.462000,2016-10-27 00:38:19,12,1470.000000,20161026171349
309.200000,72,6870.810000,152.000000,37.890630,-122.238809,252.000000,3.462000,2016-10-27 00:38:20,12,1471.000000,20161026171349
309.600000,72,6874.280000,152.000000,37.890628,-122.238769,256.000000,3.452000,2016-10-27 00:38:21,12,1472.000000,20161026171349
309.800000,75,6877.750000,152.000000,37.890628,-122.238730,274.000000,3.443000,2016-10-27 00:38:22,12,1473.000000,20161026171349
310.200000,75,6881.260000,152.000000,37.890628,-122.238690,314.000000,3.452000,2016-10-27 00:38:23,12,1474.000000,20161026171349
310.400000,75,6884.780000,152.000000,37.890629,-122.238650,314.000000,3.462000,2016-10-27 00:38:24,12,1475.000000,20161026171349
311.200000,75,6888.400000,152.000000,37.890626,-122.238609,298.000000,3.480000,2016-10-27 00:38:25,12,1476.000000,20161026171349
311.600000,74,6891.990000,152.000000,37.890623,-122.238568,309.000000,3.499000,2016-10-27 00:38:26,12,1477.000000,20161026171349
312.000000,75,6895.530000,153.000000,37.890621,-122.238528,294.000000,3.518000,2016-10-27 00:38:27,12,1478.000000,20161026171349
312.200000,75,6899.070000,153.000000,37.890620,-122.238488,288.000000,3.527000,2016-10-27 00:38:28,12,1479.000000,20161026171349
312.600000,77,6902.690000,153.000000,37.890615,-122.238447,268.000000,3.536000,2016-10-27 00:38:29,12,1480.000000,20161026171349
312.800000,75,6906.330000,154.000000,37.890609,-122.238406,283.000000,3.546000,2016-10-27 00:38:30,12,1481.000000,20161026171349
313.000000,77,6909.990000,154.000000,37.890603,-122.238365,288.000000,3.555000,2016-10-27 00:38:31,12,1482.000000,20161026171349
313.400000,77,6913.590000,154.000000,37.890598,-122.238325,285.000000,3.564000,2016-10-27 00:38:32,12,1483.000000,20161026171349
313.800000,78,6917.240000,155.000000,37.890592,-122.238284,289.000000,3.583000,2016-10-27 00:38:33,12,1484.000000,20161026171349
314.200000,77,6920.860000,156.000000,37.890585,-122.238243,277.000000,3.602000,2016-10-27 00:38:34,12,1485.000000,20161026171349
314.600000,79,6924.560000,156.000000,37.890577,-122.238203,267.000000,3.639000,2016-10-27 00:38:35,12,1486.000000,20161026171349
315.000000,78,6928.320000,157.000000,37.890569,-122.238161,264.000000,3.667000,2016-10-27 00:38:36,12,1487.000000,20161026171349
315.400000,78,6932.030000,157.000000,37.890560,-122.238120,258.000000,3.667000,2016-10-27 00:38:37,12,1488.000000,20161026171349
315.800000,78,6935.650000,158.000000,37.890553,-122.238080,283.000000,3.676000,2016-10-27 00:38:38,12,1489.000000,20161026171349
316.200000,75,6939.330000,158.000000,37.890544,-122.238040,291.000000,3.686000,2016-10-27 00:38:39,12,1490.000000,20161026171349
316.400000,77,6943.040000,158.000000,37.890534,-122.238000,356.000000,3.667000,2016-10-27 00:38:40,12,1491.000000,20161026171349
316.800000,80,6946.840000,159.000000,37.890524,-122.237958,298.000000,3.900000,2016-10-27 00:38:41,12,1492.000000,20161026171349
317.200000,80,6950.930000,159.000000,37.890514,-122.237913,253.000000,4.124000,2016-10-27 00:38:42,12,1493.000000,20161026171349
317.400000,80,6955.080000,159.000000,37.890504,-122.237868,247.000000,4.124000,2016-10-27 00:38:43,12,1494.000000,20161026171349
317.800000,78,6959.140000,159.000000,37.890495,-122.237823,234.000000,3.966000,2016-10-27 00:38:44,12,1495.000000,20161026171349
318.200000,77,6963.070000,159.000000,37.890486,-122.237780,262.000000,3.835000,2016-10-27 00:38:45,12,1496.000000,20161026171349
318.400000,77,6966.950000,159.000000,37.890476,-122.237738,252.000000,3.835000,2016-10-27 00:38:46,12,1497.000000,20161026171349
318.800000,76,6970.640000,159.000000,37.890468,-122.237697,256.000000,3.704000,2016-10-27 00:38:47,12,1498.000000,20161026171349
319.200000,76,6974.400000,158.000000,37.890459,-122.237656,232.000000,3.714000,2016-10-27 00:38:48,12,1499.000000,20161026171349
319.400000,77,6978.300000,158.000000,37.890450,-122.237613,233.000000,3.826000,2016-10-27 00:38:49,12,1500.000000,20161026171349
319.800000,78,6982.060000,158.000000,37.890442,-122.237571,232.000000,3.714000,2016-10-27 00:38:50,12,1501.000000,20161026171349
320.000000,81,6985.920000,157.000000,37.890434,-122.237528,276.000000,3.872000,2016-10-27 00:38:51,12,1502.000000,20161026171349
320.400000,79,6989.880000,157.000000,37.890425,-122.237485,243.000000,4.022000,2016-10-27 00:38:52,12,1503.000000,20161026171349
320.800000,79,6993.850000,157.000000,37.890412,-122.237443,250.000000,3.900000,2016-10-27 00:38:53,12,1504.000000,20161026171349
321.000000,81,6997.600000,157.000000,37.890398,-122.237404,239.000000,3.406000,2016-10-27 00:38:54,12,1505.000000,20161026171349
321.400000,79,7001.040000,157.000000,37.890387,-122.237367,231.000000,3.191000,2016-10-27 00:38:55,12,1506.000000,20161026171349
321.600000,79,7004.630000,156.000000,37.890377,-122.237328,244.000000,3.667000,2016-10-27 00:38:56,12,1507.000000,20161026171349
321.800000,79,7008.480000,156.000000,37.890367,-122.237287,247.000000,3.770000,2016-10-27 00:38:57,12,1508.000000,20161026171349
322.000000,78,7012.160000,156.000000,37.890357,-122.237247,247.000000,3.340000,2016-10-27 00:38:58,12,1509.000000,20161026171349
322.200000,80,7015.890000,156.000000,37.890348,-122.237206,266.000000,3.620000,2016-10-27 00:38:59,12,1510.000000,20161026171349
322.800000,80,7019.900000,156.000000,37.890338,-122.237162,249.000000,3.779000,2016-10-27 00:39:00,12,1511.000000,20161026171349
323.000000,80,7024.030000,155.000000,37.890336,-122.237115,249.000000,3.882000,2016-10-27 00:39:01,12,1512.000000,20161026171349
323.400000,80,7028.340000,155.000000,37.890336,-122.237066,230.000000,4.012000,2016-10-27 00:39:02,12,1513.000000,20161026171349
323.600000,80,7032.760000,155.000000,37.890336,-122.237016,231.000000,3.984000,2016-10-27 00:39:03,12,1514.000000,20161026171349
323.800000,79,7037.110000,154.000000,37.890339,-122.236966,231.000000,3.900000,2016-10-27 00:39:04,12,1515.000000,20161026171349
324.200000,80,7041.450000,154.000000,37.890342,-122.236917,235.000000,4.133000,2016-10-27 00:39:05,12,1516.000000,20161026171349
324.600000,82,7045.800000,154.000000,37.890343,-122.236868,245.000000,4.106000,2016-10-27 00:39:06,12,1517.000000,20161026171349
324.800000,81,7050.110000,153.000000,37.890344,-122.236819,247.000000,4.133000,2016-10-27 00:39:07,12,1518.000000,20161026171349
325.200000,83,7054.380000,153.000000,37.890343,-122.236770,234.000000,4.161000,2016-10-27 00:39:08,12,1519.000000,20161026171349
325.400000,86,7058.700000,153.000000,37.890344,-122.236721,206.000000,4.283000,2016-10-27 00:39:09,12,1520.000000,20161026171349
325.400000,79,7063.030000,152.000000,37.890343,-122.236671,165.000000,4.413000,2016-10-27 00:39:10,12,1521.000000,20161026171349
325.600000,79,7067.490000,152.000000,37.890336,-122.236621,209.000000,4.404000,2016-10-27 00:39:11,11,1522.000000,20161026171349
326.000000,77,7072.010000,151.000000,37.890325,-122.236572,245.000000,4.600000,2016-10-27 00:39:12,11,1523.000000,20161026171349
326.200000,78,7076.750000,151.000000,37.890312,-122.236521,231.000000,4.731000,2016-10-27 00:39:13,11,1524.000000,20161026171349
326.400000,81,7081.770000,151.000000,37.890294,-122.236468,218.000000,4.945000,2016-10-27 00:39:14,11,1525.000000,20161026171349
326.800000,83,7086.810000,151.000000,37.890274,-122.236416,217.000000,4.852000,2016-10-27 00:39:15,11,1526.000000,20161026171349
327.000000,84,7092.050000,150.000000,37.890253,-122.236363,201.000000,5.291000,2016-10-27 00:39:16,11,1527.000000,20161026171349
327.200000,85,7097.260000,150.000000,37.890229,-122.236312,176.000000,5.057000,2016-10-27 00:39:17,11,1528.000000,20161026171349
327.400000,84,7102.560000,150.000000,37.890200,-122.236265,185.000000,5.039000,2016-10-27 00:39:18,11,1529.000000,20161026171349
327.400000,87,7107.920000,150.000000,37.890171,-122.236215,200.000000,5.384000,2016-10-27 00:39:19,11,1530.000000,20161026171349
327.400000,87,7113.380000,150.000000,37.890140,-122.236167,173.000000,5.263000,2016-10-27 00:39:20,11,1531.000000,20161026171349
327.600000,80,7118.730000,150.000000,37.890113,-122.236117,173.000000,5.272000,2016-10-27 00:39:21,11,1532.000000,20161026171349
327.800000,81,7124.380000,149.000000,37.890084,-122.236065,206.000000,5.757000,2016-10-27 00:39:22,11,1533.000000,20161026171349
327.800000,82,7130.200000,149.000000,37.890053,-122.236011,205.000000,5.580000,2016-10-27 00:39:23,11,1534.000000,20161026171349
327.800000,84,7135.990000,149.000000,37.890024,-122.235957,172.000000,5.552000,2016-10-27 00:39:24,11,1535.000000,20161026171349
327.800000,87,7141.910000,149.000000,37.889994,-122.235900,179.000000,5.720000,2016-10-27 00:39:25,11,1536.000000,20161026171349
328.000000,88,7148.120000,148.000000,37.889962,-122.235843,151.000000,5.962000,2016-10-27 00:39:26,11,1537.000000,20161026171349
328.000000,88,7154.230000,147.000000,37.889933,-122.235784,139.000000,5.869000,2016-10-27 00:39:27,11,1538.000000,20161026171349
328.000000,88,7160.130000,147.000000,37.889907,-122.235725,142.000000,5.710000,2016-10-27 00:39:28,11,1539.000000,20161026171349
328.200000,87,7166.080000,146.000000,37.889880,-122.235667,142.000000,5.710000,2016-10-27 00:39:29,11,1540.000000,20161026171349
328.200000,87,7172.210000,145.000000,37.889849,-122.235608,225.000000,5.934000,2016-10-27 00:39:30,11,1541.000000,20161026171349
328.200000,89,7178.220000,144.000000,37.889819,-122.235552,157.000000,5.832000,2016-10-27 00:39:31,11,1542.000000,20161026171349
328.200000,89,7184.380000,144.000000,37.889788,-122.235494,153.000000,5.869000,2016-10-27 00:39:32,11,1543.000000,20161026171349
328.200000,89,7190.580000,143.000000,37.889756,-122.235436,152.000000,6.009000,2016-10-27 00:39:33,11,1544.000000,20161026171349
328.400000,89,7196.900000,142.000000,37.889724,-122.235377,123.000000,5.916000,2016-10-27 00:39:34,11,1545.000000,20161026171349
328.400000,86,7203.080000,142.000000,37.889695,-122.235316,123.000000,5.822000,2016-10-27 00:39:35,11,1546.000000,20161026171349
328.600000,79,7208.980000,141.000000,37.889666,-122.235260,172.000000,5.692000,2016-10-27 00:39:36,11,1547.000000,20161026171349
328.600000,79,7214.880000,141.000000,37.889636,-122.235205,163.000000,5.832000,2016-10-27 00:39:37,11,1548.000000,20161026171349
328.800000,78,7220.360000,140.000000,37.889606,-122.235155,174.000000,5.085000,2016-10-27 00:39:38,11,1549.000000,20161026171349
328.800000,78,7225.990000,140.000000,37.889575,-122.235104,170.000000,5.477000,2016-10-27 00:39:39,11,1550.000000,20161026171349
329.000000,74,7231.710000,139.000000,37.889541,-122.235056,192.000000,5.561000,2016-10-27 00:39:40,11,1551.000000,20161026171349
329.200000,72,7237.390000,139.000000,37.889503,-122.235012,190.000000,5.449000,2016-10-27 00:39:41,11,1552.000000,20161026171349
329.200000,69,7242.780000,138.000000,37.889466,-122.234973,215.000000,5.011000,2016-10-27 00:39:42,11,1553.000000,20161026171349
329.400000,68,7248.070000,138.000000,37.889429,-122.234935,227.000000,5.011000,2016-10-27 00:39:43,11,1554.000000,20161026171349
329.400000,78,7253.130000,138.000000,37.889393,-122.234898,201.000000,4.880000,2016-10-27 00:39:44,11,1555.000000,20161026171349
329.600000,86,7258.010000,138.000000,37.889359,-122.234864,231.000000,4.385000,2016-10-27 00:39:45,11,1556.000000,20161026171349
329.600000,84,7262.450000,138.000000,37.889329,-122.234830,240.000000,4.050000,2016-10-27 00:39:46,11,1557.000000,20161026171349
329.800000,83,7266.390000,138.000000,37.889304,-122.234798,294.000000,3.340000,2016-10-27 00:39:47,11,1558.000000,20161026171349
329.800000,81,7269.780000,138.000000,37.889281,-122.234771,285.000000,2.967000,2016-10-27 00:39:48,11,1559.000000,20161026171349
330.200000,77,7272.980000,138.000000,37.889260,-122.234747,294.000000,2.846000,2016-10-27 00:39:49,11,1560.000000,20161026171349
330.400000,76,7275.870000,138.000000,37.889239,-122.234727,302.000000,2.454000,2016-10-27 00:39:50,11,1561.000000,20161026171349
330.800000,76,7278.790000,139.000000,37.889217,-122.234708,291.000000,2.613000,2016-10-27 00:39:51,11,1562.000000,20161026171349
331.200000,75,7281.790000,139.000000,37.889195,-122.234688,301.000000,2.631000,2016-10-27 00:39:52,11,1563.000000,20161026171349
331.600000,74,7284.980000,140.000000,37.889175,-122.234662,286.000000,2.669000,2016-10-27 00:39:53,11,1564.000000,20161026171349
332.400000,72,7288.090000,141.000000,37.889153,-122.234639,270.000000,2.855000,2016-10-27 00:39:54,11,1565.000000,20161026171349
333.200000,71,7291.300000,141.000000,37.889133,-122.234613,283.000000,2.753000,2016-10-27 00:39:55,11,1566.000000,20161026171349
333.600000,70,7294.410000,142.000000,37.889110,-122.234591,277.000000,2.734000,2016-10-27 00:39:56,11,1567.000000,20161026171349
334.200000,71,7297.390000,142.000000,37.889088,-122.234572,312.000000,2.753000,2016-10-27 00:39:57,11,1568.000000,20161026171349
334.600000,73,7300.620000,143.000000,37.889064,-122.234550,347.000000,2.781000,2016-10-27 00:39:58,11,1569.000000,20161026171349
335.000000,72,7303.630000,143.000000,37.889042,-122.234530,291.000000,2.818000,2016-10-27 00:39:59,11,1570.000000,20161026171349
335.400000,72,7306.620000,144.000000,37.889022,-122.234507,293.000000,2.678000,2016-10-27 00:40:00,11,1571.000000,20161026171349
335.800000,72,7309.390000,144.000000,37.889007,-122.234482,289.000000,2.687000,2016-10-27 00:40:01,11,1572.000000,20161026171349
336.200000,73,7312.360000,144.000000,37.888989,-122.234456,282.000000,2.687000,2016-10-27 00:40:02,11,1573.000000,20161026171349
336.600000,73,7315.310000,145.000000,37.888968,-122.234435,291.000000,2.669000,2016-10-27 00:40:03,11,1574.000000,20161026171349
336.800000,72,7318.190000,145.000000,37.888949,-122.234413,278.000000,2.575000,2016-10-27 00:40:04,11,1575.000000,20161026171349
337.200000,72,7321.240000,146.000000,37.888930,-122.234387,316.000000,2.566000,2016-10-27 00:40:05,11,1576.000000,20161026171349
337.600000,73,7323.950000,146.000000,37.888912,-122.234365,316.000000,2.305000,2016-10-27 00:40:06,11,1577.000000,20161026171349
337.800000,73,7326.550000,147.000000,37.888895,-122.234346,299.000000,2.323000,2016-10-27 00:40:07,11,1578.000000,20161026171349
338.200000,70,7329.310000,147.000000,37.888875,-122.234326,318.000000,2.323000,2016-10-27 00:40:08,11,1579.000000,20161026171349
339.000000,69,7332.110000,148.000000,37.888854,-122.234307,338.000000,2.454000,2016-10-27 00:40:09,11,1580.000000,20161026171349
